CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
10008807,Customer_8807,502,France,Male,62,2,59139.0,2,0,0,126027.53,0
10008808,Customer_8808,778,Spain,Female,37,5,166946.94,1,0,1,3474.41,0
10008809,Customer_8809,782,France,Female,60,3,191806.43,1,1,0,113969.22,1
10008810,Customer_8810,475,Germany,Male,67,10,145450.53,1,1,1,134220.92,1
10008811,Customer_8811,840,France,Male,60,2,15963.82,1,1,0,117493.75,0
10008812,Customer_8812,831,Spain,Male,41,3,9502.33,1,1,0,189378.83,0
10008813,Customer_8813,694,Spain,Male,77,0,54291.71,2,1,1,166270.63,0
10008814,Customer_8814,749,France,Male,49,6,71617.18,2,1,0,73025.49,0
10008815,Customer_8815,575,Spain,Male,22,6,101204.97,2,1,0,138963.09,0
10008816,Customer_8816,570,France,Female,19,6,19007.02,1,0,1,92235.18,0
10008817,Customer_8817,752,Germany,Female,43,1,181289.69,2,1,1,185670.38,0
10008818,Customer_8818,756,Germany,Female,42,0,177874.54,1,0,0,123629.47,0
10008819,Customer_8819,560,France,Female,67,8,86669.4,1,1,0,116418.58,1
10008820,Customer_8820,374,Spain,Male,56,1,140750.63,1,1,0,100144.94,0
10008821,Customer_8821,365,France,Male,28,4,25228.99,2,1,1,75554.64,0
10008822,Customer_8822,531,France,Male,80,4,103804.66,2,1,0,29621.11,0
10008823,Customer_8823,848,Spain,Male,85,10,214391.19,2,1,1,54794.3,1
10008824,Customer_8824,678,Germany,Female,35,7,165155.62,1,1,1,66507.53,0
10008825,Customer_8825,478,France,Female,45,0,25985.94,1,1,0,30812.84,0
10008826,Customer_8826,391,France,Male,59,10,211894.51,1,1,1,162544.71,0
10008827,Customer_8827,752,Germany,Male,77,6,170174.06,1,1,0,454.64,0
10008828,Customer_8828,830,France,Male,39,2,113264.07,1,1,0,183155.24,1
10008829,Customer_8829,767,Spain,Male,57,1,173022.76,1,1,1,25666.15,1
10008830,Customer_8830,685,Germany,Female,79,4,43205.06,1,1,0,10204.23,0
10008831,Customer_8831,585,France,Female,20,3,137621.62,1,1,1,199037.49,1
10008832,Customer_8832,709,France,Female,88,8,154481.75,1,1,1,199959.22,0
10008833,Customer_8833,788,Germany,Female,80,10,231936.21,2,1,1,38360.41,0
10008834,Customer_8834,751,France,Male,37,0,16722.93,2,1,1,26768.89,0
10008835,Customer_8835,383,Spain,Female,88,10,93695.68,2,1,1,39563.75,0
10008836,Customer_8836,694,Spain,Female,88,2,234203.68,1,1,0,102270.07,0
10008837,Customer_8837,730,Germany,Male,43,2,54305.26,1,1,1,64244.25,0
10008838,Customer_8838,394,France,Male,58,3,203300.08,1,0,0,67280.57,1
10008839,Customer_8839,483,France,Female,20,6,401.38,1,1,0,161916.09,0
10008840,Customer_8840,370,Germany,Male,60,4,6471.02,2,1,1,178040.12,1
10008841,Customer_8841,471,Germany,Male,34,10,81905.72,1,1,0,193966.51,1
10008842,Customer_8842,419,Germany,Male,70,9,192125.93,2,0,0,102953.02,1
10008843,Customer_8843,701,France,Female,69,5,26035.87,2,1,0,49235.56,0
10008844,Customer_8844,710,Spain,Male,50,2,95713.41,2,1,0,110988.48,0
10008845,Customer_8845,397,France,Female,77,4,32867.04,2,0,0,174211.64,0
10008846,Customer_8846,840,Germany,Female,85,10,55898.39,2,1,0,6193.0,1
10008847,Customer_8847,388,Spain,Female,73,1,125748.55,2,0,0,182249.54,0
10008848,Customer_8848,636,Germany,Female,81,3,79784.69,2,1,1,45317.99,0
10008849,Customer_8849,839,France,Male,25,2,52978.16,2,1,0,62108.43,0
10008850,Customer_8850,359,Germany,Male,86,2,98374.25,1,1,0,72817.75,1
10008851,Customer_8851,379,France,Male,50,3,175263.74,1,1,0,182753.22,0
10008852,Customer_8852,593,Spain,Male,42,7,29854.53,1,1,0,35208.45,0
10008853,Customer_8853,623,France,Female,88,7,119898.61,1,1,0,44610.82,0
10008854,Customer_8854,793,France,Female,24,0,68679.93,2,1,1,146223.49,0
10008855,Customer_8855,437,France,Male,76,4,94655.22,1,1,1,186938.31,1
10008856,Customer_8856,593,Spain,Male,50,1,205388.79,1,0,1,20956.8,1
10008857,Customer_8857,730,Germany,Male,58,9,232432.49,1,1,1,104455.0,0
10008858,Customer_8858,678,Germany,Male,50,5,60744.48,2,0,1,182893.08,0
10008859,Customer_8859,828,Germany,Male,46,2,157492.74,1,1,0,177219.18,0
10008860,Customer_8860,364,Spain,Female,56,9,169169.32,1,1,1,189692.17,0
10008861,Customer_8861,353,France,Female,74,9,210621.5,2,1,1,180422.06,1
10008862,Customer_8862,540,Germany,Female,81,8,224760.62,2,1,0,62948.15,0
10008863,Customer_8863,517,Germany,Male,83,8,116997.95,2,1,1,41610.95,0
10008864,Customer_8864,358,France,Male,26,7,245643.91,2,0,1,180296.02,0
10008865,Customer_8865,458,France,Female,46,1,242707.24,2,1,1,142394.09,1
10008866,Customer_8866,486,France,Male,91,10,126616.99,1,1,0,75711.3,0
10008867,Customer_8867,503,France,Male,45,1,135508.03,1,1,0,142590.24,1
10008868,Customer_8868,737,France,Male,70,10,166937.46,3,0,1,61445.93,1
10008869,Customer_8869,558,France,Female,63,1,93454.04,1,1,0,116273.45,0
10008870,Customer_8870,621,Germany,Female,56,4,165510.98,1,1,0,46675.16,0
10008871,Customer_8871,492,France,Female,75,9,128571.35,2,1,0,112353.14,0
10008872,Customer_8872,448,France,Male,71,8,8859.19,2,1,1,184633.09,0
10008873,Customer_8873,726,Spain,Female,23,6,213182.23,1,1,1,154290.39,0
10008874,Customer_8874,657,Germany,Female,62,6,235111.45,1,1,1,131216.84,1
10008875,Customer_8875,418,France,Male,57,2,6557.27,1,1,0,49210.97,0
10008876,Customer_8876,596,Germany,Female,40,2,197315.45,2,1,1,12683.95,0
10008877,Customer_8877,610,France,Female,59,9,96453.32,1,1,1,142117.14,0
10008878,Customer_8878,625,France,Female,55,2,146407.95,1,1,1,115224.2,0
10008879,Customer_8879,428,France,Female,33,0,124998.74,2,1,1,42529.56,0
10008880,Customer_8880,495,Spain,Male,91,7,137827.66,2,1,1,186952.84,0
10008881,Customer_8881,460,Germany,Male,64,10,123796.58,2,1,1,110408.77,0
10008882,Customer_8882,607,Spain,Male,38,1,213343.84,2,1,1,114376.45,0
10008883,Customer_8883,442,Spain,Female,91,10,170876.67,1,1,0,59759.82,0
10008884,Customer_8884,362,Spain,Female,38,6,103159.31,2,0,1,175878.28,0
10008885,Customer_8885,609,Germany,Female,42,8,172142.15,2,1,0,178279.37,0
10008886,Customer_8886,775,Germany,Male,78,1,241261.95,2,1,0,143032.5,1
10008887,Customer_8887,458,France,Female,71,0,20077.07,1,1,0,19864.88,1
10008888,Customer_8888,679,France,Male,77,4,97022.49,1,1,0,16887.21,0
10008889,Customer_8889,538,Germany,Male,59,9,217613.51,1,0,0,93881.84,1
10008890,Customer_8890,444,Germany,Female,78,4,184763.78,2,1,0,28431.24,1
10008891,Customer_8891,454,Spain,Male,49,0,233732.22,1,1,1,66391.31,0
10008892,Customer_8892,357,France,Male,70,8,9952.47,2,0,1,34277.83,0
10008893,Customer_8893,416,Germany,Male,61,2,215693.9,1,1,0,62030.66,0
10008894,Customer_8894,845,Germany,Male,28,1,197949.69,1,1,0,188583.2,1
10008895,Customer_8895,540,France,Male,64,6,203759.75,2,0,0,150675.58,0
10008896,Customer_8896,715,Germany,Female,77,4,149315.68,2,1,1,27670.61,1
10008897,Customer_8897,605,Germany,Female,53,3,12979.26,1,0,0,133786.73,0
10008898,Customer_8898,358,France,Male,77,3,134782.48,2,0,0,6111.99,0
10008899,Customer_8899,827,Germany,Male,50,8,101937.78,2,1,0,196725.17,0
10008900,Customer_8900,466,France,Male,59,8,131760.44,1,1,1,106344.16,0
10008901,Customer_8901,616,France,Female,30,0,185073.99,2,0,0,101088.1,0
10008902,Customer_8902,448,Germany,Male,31,9,148990.16,1,0,0,48075.38,1
10008903,Customer_8903,834,France,Male,75,6,73140.72,2,0,0,91572.66,1
10008904,Customer_8904,647,France,Male,57,10,149876.84,1,1,1,105253.35,1
10008905,Customer_8905,746,France,Male,82,7,20784.61,1,1,0,131643.32,1
10008906,Customer_8906,513,France,Female,22,4,1341.5,1,0,1,9192.86,1
10008907,Customer_8907,725,France,Male,47,6,100382.01,1,1,1,68442.24,0
10008908,Customer_8908,490,France,Male,62,7,189296.59,1,1,0,77406.17,0
10008909,Customer_8909,617,Germany,Male,75,7,205658.56,1,1,1,29839.39,0
10008910,Customer_8910,386,Spain,Female,56,8,137459.83,2,1,0,47965.52,0
10008911,Customer_8911,423,France,Female,29,4,217001.72,1,1,1,47342.91,0
10008912,Customer_8912,422,France,Male,51,1,31478.71,1,1,1,162077.22,0
10008913,Customer_8913,657,France,Male,31,5,241026.46,1,0,1,137447.94,0
10008914,Customer_8914,548,France,Female,55,0,230440.08,1,1,0,184550.58,1
10008915,Customer_8915,479,Germany,Male,33,9,149809.31,1,1,0,61986.51,1
10008916,Customer_8916,595,Spain,Female,78,5,14680.53,1,1,0,176333.62,1
10008917,Customer_8917,661,Spain,Male,76,2,113550.72,2,1,1,172761.85,0
10008918,Customer_8918,409,France,Male,91,2,44818.24,1,0,0,89597.81,0
10008919,Customer_8919,628,Spain,Female,84,6,157106.32,1,1,1,125949.71,0
10008920,Customer_8920,452,France,Female,28,3,47491.3,1,1,1,119595.06,0
10008921,Customer_8921,645,Germany,Female,28,4,120449.42,1,1,1,61573.25,0
10008922,Customer_8922,669,Germany,Female,33,5,51406.73,1,0,1,52422.4,1
10008923,Customer_8923,836,Germany,Male,55,9,45461.28,2,0,1,33801.02,0
10008924,Customer_8924,690,France,Female,47,5,61980.89,2,1,0,167534.84,0
10008925,Customer_8925,500,France,Female,58,1,7299.11,1,1,1,106710.97,0
10008926,Customer_8926,506,Germany,Male,18,2,179028.73,1,1,1,67680.41,0
10008927,Customer_8927,555,France,Male,55,0,76681.59,1,1,0,102003.9,1
10008928,Customer_8928,823,France,Male,77,2,174527.01,1,1,1,16128.19,1
10008929,Customer_8929,528,Germany,Male,36,7,163369.55,1,1,1,21206.47,0
10008930,Customer_8930,546,France,Female,76,3,16528.16,2,1,0,151873.11,0
10008931,Customer_8931,572,Germany,Male,85,1,78008.69,2,1,1,180249.9,0
10008932,Customer_8932,438,France,Male,27,3,141715.13,2,1,0,64061.18,0
10008933,Customer_8933,636,Spain,Female,34,6,229600.3,1,1,0,81841.16,0
10008934,Customer_8934,783,France,Male,89,8,100329.93,2,1,0,74752.07,0
10008935,Customer_8935,625,Spain,Female,46,4,126197.89,1,1,1,95814.32,0
10008936,Customer_8936,585,France,Female,23,4,187539.7,2,1,1,82802.85,0
10008937,Customer_8937,532,Germany,Male,83,4,200823.87,1,1,1,77254.33,1
10008938,Customer_8938,558,Spain,Male,80,9,230835.13,1,1,1,131993.11,0
10008939,Customer_8939,842,France,Male,48,8,124297.36,1,1,1,54430.54,0
10008940,Customer_8940,479,France,Female,42,6,48459.48,1,1,1,188527.45,0
10008941,Customer_8941,502,France,Male,38,2,191105.31,2,1,1,61702.9,0
10008942,Customer_8942,362,France,Male,33,1,31393.82,1,1,0,42924.61,1
10008943,Customer_8943,471,Germany,Male,21,8,104585.58,2,0,0,194381.58,0
10008944,Customer_8944,708,France,Female,63,2,157053.26,2,1,1,45769.55,1
10008945,Customer_8945,569,Spain,Male,25,10,172964.05,2,0,0,107340.45,0
10008946,Customer_8946,455,Germany,Female,23,7,183256.93,2,1,1,65791.13,0
10008947,Customer_8947,724,France,Female,70,3,48383.1,1,0,1,15505.15,0
10008948,Customer_8948,419,Spain,Female,81,4,245412.3,1,1,0,190583.04,1
10008949,Customer_8949,544,France,Female,68,7,44604.64,1,1,0,74859.47,0
10008950,Customer_8950,535,France,Male,80,4,24018.35,1,0,1,128967.78,0
10008951,Customer_8951,448,France,Male,23,9,166012.6,2,1,1,172452.07,0
10008952,Customer_8952,431,Germany,Female,79,1,227500.0,2,0,1,110601.8,1
10008953,Customer_8953,424,France,Male,50,5,139845.93,2,1,0,142574.01,1
10008954,Customer_8954,723,Germany,Female,19,6,148870.61,1,1,0,156923.61,0
10008955,Customer_8955,689,France,Female,58,0,134621.19,2,1,1,76315.69,0
10008956,Customer_8956,541,Spain,Female,33,9,10687.05,1,0,1,125759.37,0
10008957,Customer_8957,674,Germany,Female,76,8,170327.89,1,1,0,41200.4,1
10008958,Customer_8958,816,France,Female,26,5,89549.78,3,0,0,11077.68,0
10008959,Customer_8959,563,Germany,Male,86,3,233918.45,1,1,0,197345.29,1
10008960,Customer_8960,664,Germany,Male,27,1,46697.51,2,0,0,18530.92,1
10008961,Customer_8961,793,France,Male,24,8,75528.95,2,1,1,85750.76,0
10008962,Customer_8962,816,France,Male,83,5,126213.69,2,1,0,13491.32,0
10008963,Customer_8963,731,France,Male,37,8,119338.76,1,1,1,184540.76,0
10008964,Customer_8964,716,Spain,Female,80,1,100076.19,3,0,0,21848.04,1
10008965,Customer_8965,667,Germany,Female,21,4,78600.73,1,1,1,157303.8,0
10008966,Customer_8966,493,France,Female,45,5,36796.18,1,0,1,143152.75,0
10008967,Customer_8967,733,France,Male,89,10,205230.47,1,1,1,9018.9,0
10008968,Customer_8968,565,France,Male,52,4,112192.45,1,0,0,144256.8,1
10008969,Customer_8969,710,Germany,Female,19,5,143239.14,3,1,0,193862.37,0
10008970,Customer_8970,673,Germany,Female,58,2,136638.22,2,1,1,104206.65,1
10008971,Customer_8971,364,Spain,Female,45,8,143872.24,2,0,1,57908.23,0
10008972,Customer_8972,566,France,Female,90,1,176210.09,1,0,0,108999.55,0
10008973,Customer_8973,841,France,Female,18,1,157345.25,2,1,0,24211.39,0
10008974,Customer_8974,788,France,Female,44,4,68475.73,1,1,1,191192.92,0
10008975,Customer_8975,384,Spain,Male,84,10,138427.48,1,1,1,73073.26,0
10008976,Customer_8976,532,France,Male,56,9,61128.23,2,1,0,91406.52,0
10008977,Customer_8977,619,France,Female,90,2,147209.11,2,1,1,80285.52,0
10008978,Customer_8978,782,Germany,Male,57,1,107983.66,1,1,1,5581.29,0
10008979,Customer_8979,816,France,Female,45,5,9854.59,1,0,0,6881.31,0
10008980,Customer_8980,707,France,Male,41,5,183496.42,2,0,0,112479.13,0
10008981,Customer_8981,449,Germany,Male,68,6,68666.6,1,1,1,100470.38,0
10008982,Customer_8982,356,France,Male,73,3,230048.59,2,1,1,197299.26,1
10008983,Customer_8983,379,France,Male,90,7,70139.31,2,1,0,52655.14,0
10008984,Customer_8984,816,France,Female,43,2,249155.69,2,1,1,73702.48,0
10008985,Customer_8985,654,France,Male,69,9,115737.79,1,0,1,197572.58,0
10008986,Customer_8986,822,France,Female,23,0,6601.83,2,1,1,9587.01,0
10008987,Customer_8987,493,Spain,Male,76,4,19067.25,1,0,0,128530.94,0
10008988,Customer_8988,460,France,Male,29,5,20522.0,2,1,1,20339.02,0
10008989,Customer_8989,581,Germany,Male,80,10,14053.61,1,1,0,189280.34,0
10008990,Customer_8990,528,France,Female,53,2,66947.35,1,1,1,57625.45,0
10008991,Customer_8991,421,France,Male,26,1,81147.21,2,1,1,162821.57,0
10008992,Customer_8992,559,France,Female,91,2,27821.47,1,0,1,182252.28,0
10008993,Customer_8993,569,France,Male,84,2,109532.87,2,0,0,169404.87,1
10008994,Customer_8994,429,France,Male,46,6,91337.71,2,1,1,111385.28,0
10008995,Customer_8995,849,France,Female,88,0,159081.0,1,1,0,194683.61,0
10008996,Customer_8996,432,Germany,Male,25,10,48966.14,1,0,0,135324.66,1
10008997,Customer_8997,391,France,Male,60,3,228496.37,2,1,1,157231.58,0
10008998,Customer_8998,622,Spain,Male,52,10,128997.69,2,1,1,48832.53,0
10008999,Customer_8999,540,France,Male,39,2,155933.26,1,1,1,83681.03,0
10009000,Customer_9000,522,France,Male,83,9,9880.08,1,1,0,119641.79,1
10009001,Customer_9001,810,France,Female,38,10,139772.17,2,0,1,29171.81,0
10009002,Customer_9002,356,France,Male,88,6,92025.05,3,1,0,193146.09,0
10009003,Customer_9003,504,Spain,Female,58,0,231043.01,2,0,0,21951.31,0
10009004,Customer_9004,359,Germany,Male,58,7,221410.83,2,1,1,146575.0,0
10009005,Customer_9005,383,France,Male,66,9,159412.18,2,0,0,11613.94,0
10009006,Customer_9006,385,France,Male,21,6,191962.84,1,0,1,20537.93,0
10009007,Customer_9007,758,Spain,Male,82,7,161148.29,1,0,1,124670.84,0
10009008,Customer_9008,355,France,Male,27,7,4242.03,1,1,1,90502.57,0
10009009,Customer_9009,757,France,Male,84,10,175781.64,3,0,0,739.74,0
10009010,Customer_9010,751,France,Female,27,8,44272.69,2,1,0,78739.85,0
10009011,Customer_9011,564,France,Female,90,0,170642.74,1,0,1,50026.28,0
10009012,Customer_9012,483,France,Female,34,8,2626.7,2,0,0,174318.29,0
10009013,Customer_9013,634,Spain,Male,84,0,77726.7,1,1,0,141620.85,0
10009014,Customer_9014,475,Germany,Female,70,2,129231.99,2,1,0,147502.85,1
10009015,Customer_9015,758,Germany,Male,52,6,83292.65,1,1,0,190190.37,0
10009016,Customer_9016,788,France,Female,21,7,173496.81,2,1,0,141975.12,0
10009017,Customer_9017,686,Germany,Male,85,4,130677.38,1,0,0,32123.54,0
10009018,Customer_9018,523,Germany,Male,28,0,239916.85,2,0,1,187463.09,0
10009019,Customer_9019,501,Germany,Female,61,2,89453.11,1,1,1,22631.29,0
10009020,Customer_9020,680,France,Male,77,6,180464.83,1,1,1,38530.5,0
10009021,Customer_9021,375,Spain,Female,87,1,208960.42,2,1,1,57036.81,0
10009022,Customer_9022,732,France,Male,79,1,63404.45,1,1,0,35029.2,0
10009023,Customer_9023,464,Spain,Male,49,8,188532.87,1,1,1,3675.06,0
10009024,Customer_9024,731,France,Female,63,5,98328.5,2,0,0,91837.16,0
10009025,Customer_9025,831,France,Female,40,3,32181.79,2,1,0,137597.09,0
10009026,Customer_9026,633,France,Female,54,9,911.77,1,0,0,84251.81,1
10009027,Customer_9027,736,Spain,Male,75,8,185939.39,2,1,0,46963.44,1
10009028,Customer_9028,424,France,Male,60,6,46561.02,2,1,0,176582.04,0
10009029,Customer_9029,515,Spain,Male,32,6,12798.41,1,1,0,77666.89,0
10009030,Customer_9030,538,Spain,Male,84,7,124302.27,2,0,1,167778.19,1
10009031,Customer_9031,427,Germany,Female,19,2,86674.51,2,1,1,35708.75,0
10009032,Customer_9032,784,Germany,Male,88,1,172951.68,2,1,1,66683.65,0
10009033,Customer_9033,439,Germany,Female,22,0,26841.07,1,1,0,160704.13,0
10009034,Customer_9034,525,Germany,Female,70,1,33163.29,2,1,0,6099.96,0
10009035,Customer_9035,370,France,Male,62,2,101026.93,2,0,1,184098.85,1
10009036,Customer_9036,403,Germany,Female,58,4,130102.04,1,0,1,79317.86,0
10009037,Customer_9037,533,Spain,Female,80,7,206048.48,2,1,1,195596.62,0
10009038,Customer_9038,708,France,Male,89,10,146406.3,1,1,0,140275.27,0
10009039,Customer_9039,571,Spain,Male,49,10,225649.36,1,0,0,189879.08,1
10009040,Customer_9040,664,France,Male,19,2,54441.96,2,1,1,13252.32,0
10009041,Customer_9041,677,France,Female,27,6,149054.88,1,1,1,144405.9,0
10009042,Customer_9042,528,France,Male,60,10,163809.6,1,0,0,175093.91,1
10009043,Customer_9043,625,France,Female,60,10,181451.26,1,1,1,197513.08,0
10009044,Customer_9044,461,Spain,Male,84,4,247162.67,1,1,0,6691.43,0
10009045,Customer_9045,573,Spain,Female,40,4,117008.46,1,0,1,16638.67,0
10009046,Customer_9046,563,Spain,Female,77,7,92329.89,2,1,1,146339.8,1
10009047,Customer_9047,408,Spain,Female,23,9,213051.67,1,0,0,7795.75,0
10009048,Customer_9048,676,France,Male,30,4,44197.73,2,0,1,2284.63,0
10009049,Customer_9049,742,France,Male,38,9,9257.02,1,0,1,109019.33,0
10009050,Customer_9050,458,Germany,Male,75,6,110897.26,1,1,0,105897.95,1
10009051,Customer_9051,734,Spain,Male,45,9,61801.46,2,1,0,122704.4,0
10009052,Customer_9052,506,France,Male,87,7,99131.35,2,0,0,2827.48,0
10009053,Customer_9053,540,Spain,Female,25,7,246520.83,1,1,1,100664.8,1
10009054,Customer_9054,549,Germany,Female,75,2,87122.06,2,1,0,57344.62,0
10009055,Customer_9055,661,Spain,Male,57,3,176991.43,1,1,0,151214.66,0
10009056,Customer_9056,545,France,Female,18,7,62600.5,2,1,0,69648.32,0
10009057,Customer_9057,384,France,Male,82,4,75855.74,1,1,1,71326.17,0
10009058,Customer_9058,728,Spain,Male,27,0,60788.8,2,1,0,130850.55,1
10009059,Customer_9059,736,Spain,Female,77,6,143040.22,1,1,1,132136.83,0
10009060,Customer_9060,595,France,Female,86,2,56527.15,2,1,0,11670.57,0
10009061,Customer_9061,586,Spain,Male,37,1,179591.03,2,1,0,125205.01,0
10009062,Customer_9062,453,Spain,Female,79,9,170068.55,1,1,0,131574.22,0
10009063,Customer_9063,356,France,Female,30,4,105317.42,1,1,0,91510.7,0
10009064,Customer_9064,632,France,Male,75,0,6394.26,2,0,0,165574.94,1
10009065,Customer_9065,350,France,Male,54,8,5662.78,1,0,1,1830.92,1
10009066,Customer_9066,568,France,Female,27,9,133201.7,2,0,1,193675.3,0
10009067,Customer_9067,813,Germany,Female,20,4,209799.71,2,0,1,75211.85,0
10009068,Customer_9068,579,France,Male,51,5,149718.42,1,1,0,119144.12,1
10009069,Customer_9069,804,Germany,Male,51,6,108912.62,2,1,1,6875.7,0
10009070,Customer_9070,521,Germany,Female,47,8,220529.71,1,1,1,141783.27,0
10009071,Customer_9071,436,France,Female,54,10,49248.86,2,1,0,108745.16,0
10009072,Customer_9072,390,Germany,Male,85,4,89856.11,1,1,1,192073.46,0
10009073,Customer_9073,472,France,Male,51,3,141327.36,2,0,1,84512.49,0
10009074,Customer_9074,680,France,Female,49,2,72917.37,1,0,0,144377.69,0
10009075,Customer_9075,647,Germany,Female,75,4,249428.12,2,1,0,14855.74,1
10009076,Customer_9076,722,Spain,Female,41,9,113080.23,1,0,1,12916.5,0
10009077,Customer_9077,766,France,Female,26,9,12930.56,1,0,0,189802.1,1
10009078,Customer_9078,527,France,Female,58,2,44020.85,1,1,1,50669.13,0
10009079,Customer_9079,412,France,Female,41,4,133120.22,1,1,0,182479.96,1
10009080,Customer_9080,833,France,Female,42,7,137514.05,1,1,1,17534.7,0
10009081,Customer_9081,514,France,Female,53,1,246036.07,1,1,1,127551.83,0
10009082,Customer_9082,838,Germany,Female,25,3,149991.6,3,1,1,110321.69,0
10009083,Customer_9083,536,France,Female,76,7,166656.83,1,1,1,193236.07,0
10009084,Customer_9084,732,Spain,Female,52,4,53430.69,2,0,0,80809.16,1
10009085,Customer_9085,558,France,Male,55,7,26716.22,1,1,1,9691.8,1
10009086,Customer_9086,576,Spain,Male,49,5,150502.5,1,1,0,94821.51,0
10009087,Customer_9087,781,Spain,Male,68,0,216219.99,1,1,1,164839.03,0
10009088,Customer_9088,738,Germany,Male,45,4,146843.24,2,0,0,10503.5,1
10009089,Customer_9089,397,France,Male,73,9,110695.8,1,1,0,7249.57,0
10009090,Customer_9090,573,Germany,Female,25,1,144551.66,2,1,1,164352.22,1
10009091,Customer_9091,352,Germany,Male,58,6,117192.89,3,1,0,164796.97,1
10009092,Customer_9092,721,Spain,Male,40,9,35470.39,1,0,0,40004.59,0
10009093,Customer_9093,524,Germany,Female,71,3,185296.11,1,1,0,131499.01,1
10009094,Customer_9094,795,France,Male,40,1,133259.54,1,0,1,12864.69,0
10009095,Customer_9095,448,Spain,Female,49,0,99830.72,1,1,1,153124.68,0
10009096,Customer_9096,465,Spain,Male,27,4,139909.63,1,0,1,61046.98,1
10009097,Customer_9097,619,Germany,Male,52,10,60306.74,3,1,1,46110.86,0
10009098,Customer_9098,796,Spain,Female,80,9,106989.43,2,0,1,135532.28,1
10009099,Customer_9099,717,Germany,Female,84,7,155611.3,3,1,0,182312.69,0
10009100,Customer_9100,602,Germany,Female,53,7,56548.39,1,1,0,8311.53,1
10009101,Customer_9101,666,Germany,Male,66,9,187248.77,1,1,0,28756.75,0
10009102,Customer_9102,764,Germany,Male,63,1,130252.73,1,0,0,51154.03,1
10009103,Customer_9103,444,France,Male,44,5,215426.68,2,0,1,185560.21,0
10009104,Customer_9104,622,Germany,Male,48,6,211809.14,2,0,1,175433.18,0
10009105,Customer_9105,729,Germany,Male,51,9,123629.26,2,1,0,181435.51,1
10009106,Customer_9106,373,France,Male,76,0,48866.4,1,0,1,75681.3,0
10009107,Customer_9107,465,France,Female,71,4,184160.45,1,0,1,46334.6,0
10009108,Customer_9108,500,Spain,Female,83,5,104669.53,1,0,1,38341.1,0
10009109,Customer_9109,687,Germany,Male,47,6,148656.87,2,1,0,176391.92,1
10009110,Customer_9110,399,France,Male,90,10,26816.32,2,1,0,46252.96,1
10009111,Customer_9111,555,Spain,Female,40,8,157896.0,1,1,0,106172.97,1
10009112,Customer_9112,847,Spain,Male,26,2,93387.62,1,1,0,66355.21,0
10009113,Customer_9113,684,France,Male,72,7,83547.44,2,1,0,99792.6,0
10009114,Customer_9114,428,France,Male,18,9,244978.89,2,1,0,69160.6,0
10009115,Customer_9115,419,Spain,Female,73,2,108107.66,1,1,1,58597.52,1
10009116,Customer_9116,376,Spain,Male,56,10,169509.59,1,0,0,85470.9,0
10009117,Customer_9117,620,France,Female,35,8,156931.88,2,0,1,66592.45,0
10009118,Customer_9118,399,France,Male,59,7,26075.89,1,1,1,167940.02,0
10009119,Customer_9119,641,France,Male,90,8,186981.88,1,1,1,116135.93,0
10009120,Customer_9120,596,Germany,Male,82,4,80789.8,2,1,1,35242.47,0
10009121,Customer_9121,613,France,Male,50,10,199734.89,1,1,1,47197.54,0
10009122,Customer_9122,428,Germany,Male,47,8,151910.2,1,1,0,10721.11,0
10009123,Customer_9123,736,France,Female,22,2,79272.87,1,1,0,59945.43,0
10009124,Customer_9124,539,Spain,Male,67,6,89073.24,1,1,0,133907.27,1
10009125,Customer_9125,396,France,Female,82,2,182876.84,1,0,0,36600.66,0
10009126,Customer_9126,810,Germany,Male,27,5,137514.83,1,0,1,19850.38,0
10009127,Customer_9127,710,Spain,Male,77,7,167087.76,1,0,0,64210.55,1
10009128,Customer_9128,703,France,Male,44,1,39579.58,2,0,0,122508.71,0
10009129,Customer_9129,821,France,Male,89,7,196744.17,3,0,1,94561.81,0
10009130,Customer_9130,837,Spain,Female,45,0,80097.83,2,0,1,66445.4,0
10009131,Customer_9131,701,France,Female,62,3,154965.32,1,0,0,176591.64,1
10009132,Customer_9132,538,Spain,Female,69,6,28669.96,1,1,0,93717.39,0
10009133,Customer_9133,765,France,Male,83,0,80355.06,1,1,1,91015.33,0
10009134,Customer_9134,605,France,Male,79,5,162216.82,1,1,1,6342.0,0
10009135,Customer_9135,571,Spain,Female,77,9,68551.53,1,0,1,127872.53,0
10009136,Customer_9136,721,Germany,Female,57,5,220078.05,1,1,0,91874.92,0
10009137,Customer_9137,590,Germany,Male,32,6,165307.1,2,0,0,29024.83,1
10009138,Customer_9138,618,France,Male,24,8,217569.6,2,1,0,48756.16,1
10009139,Customer_9139,350,France,Female,56,6,98847.68,2,0,0,40481.52,0
10009140,Customer_9140,383,Spain,Female,68,2,8496.29,3,1,0,24429.3,1
10009141,Customer_9141,795,France,Male,24,3,144034.99,1,0,1,87114.48,1
10009142,Customer_9142,428,France,Male,29,0,84798.38,3,1,1,72664.41,1
10009143,Customer_9143,585,France,Female,31,4,112047.09,1,1,1,72031.65,0
10009144,Customer_9144,683,France,Male,51,6,170277.55,1,1,0,50313.87,0
10009145,Customer_9145,726,Spain,Male,56,2,175166.17,2,1,0,87291.51,0
